أبو بكر النجاد، أحمد بن سلمان بن الحسن بن إسرائيل بن يونس البغدادي (المتوفى: 348هـ)	أحمد بن سلمان النجاد أبو بكر	y
أبو الحسين أحمد بن فارس بن زكريا (المتوفى : 395هـ)	أبو الحسين أحمد بن فارس زكريا	y
أبو بكر أحمد بن الحسين بن علي بن عبد الله البيهقي	أحمد بن الحسين بن علي بن موسى الخسروجردي الخراساني، أبو بكر البيهقي (المتوفى : 458هـ)	y
الباقلاني	محمد بن الطيب الباقلاني	y
أبو الفضل محمد بن طاهر بن علي بن أحمد المقدسي الشيباني، المعروف بابن القيسراني (المتوفى: 507هـ)	محمد بن طاهر بن علي المقدسي أبو الفضل	y
أبو الحسن ظهير الدين علي بن زيد البيهقي، الشهير بابن فندمه (المتوفى: 565هـ)	زيد بن علي	n
أبو الفرج عبد الرحمن ابن الجوزي	عبد الرحمن بن علي بن محمد الجوزي	y
أبو بكر أحمد بن علي بن ثابت الخطيب البغدادي	أحمد بن علي بن ثابت البغدادي أبو بكر	y
أبو إسحاق الحويني الأثري حجازي محمد شريف	أبو إسحاق الحويني الأثري حجازي محمد شريف (بحث نهي الصحبة فقط)	y
سليمان بن أحمد بن أيوب الطبراني أبو القاسم	سليمان بن أحمد بن أيوب بن مطير اللخمي الشامي، أبو القاسم الطبراني (المتوفى : 360هـ)	y
أبو بكر أحمد بن الحسين بن علي بن عبد الله البيهقي	أحمد بن الحسين البيهقي	y
أبو القاسم محمود بن عمر الزمخشري	أبو القاسم محمود بن عمر الزمخشري الخوارزمي	y
أبو الحسن علي بن أبي الكرم محمد بن محمد بن عبد الكريم الشيباني	محمد بن الحسن الشيباني	n
أبو البقاء عبد الله بن الحسين العكبري	أبو البقاء عبد الله بن الحسين بن عبد الله العكبري	y
أبو إسماعيل عبد الله بن محمد بن علي الأنصاري الهروي (المتوفى: 481هـ)	عبد الله بن محمد بن علي بن محمد الهروي أبو إسماعيل	y
أبو بكر بن الحسين بن عمر، القرشي العبشمي الأموي العثماني، زين الدين، وكنيته أبو محمد ويقال اسمه (عبد الله) والمشهور (أبو بكر) المصري الشافعي المراغي (المتوفى: 816هـ)	القرشي المصري	n
أبو العباس أحمد بن خالد بن محمد الناصري	خالد محمد خالد	n
أبو العباس شمس الدين أحمد بن محمد بن أبي بكر بن خلكان	أبو العباس شمس الدين أحمد بن محمد بن إبراهيم بن أبي بكر ابن خلكان البرمكي الإربلي (المتوفى: 681هـ)	y
محمد بن طاهر المقدسي	محمد بن طاهر بن علي بن القيسراني	y
أبو الحسن علي بن حبيب الماوردي	أبو الحسن علي بن محمد الماوردي الشافعي	y
أبو أحمد الحسن بن عبد الله بن سعيد بن إسماعيل العسكري (المتوفى: 382هـ)	العسكري	y
أبو بكر أحمد بن مروان بن محمد الدينوري القاضي المالكي	الدينوري	n
أبو منصور عبد الملك عبد الملك بن محمد بن إسماعيل الثعالبي	عبد الملك بن محمد بن إسماعيل أبو منصور الثعالبي (المتوفى : 429هـ)	y
أحمد بن علي العسقلاني أبو الفضل	أحمد بن علي بن حجر	y
أبو الفضل محمد بن عبد الوهاب بن عبد اللطيف الأعرج (المتوفى: 925هـ)	عبد الوهاب	n
أبو بكر أحمد بن الحسين بن علي بن عبد الله البيهقي	أحمد بن الحسين بن علي البيهقي أبو بكر	y
أبو الحسن القاضي أحمد بن سليمان بن أيوب بن داود بن عبد الله بن حذلم الأسدي الدمشقي الأوزاعي (المتوفى: 347هـ)	الحسن بن أحمد بن عبد الله أبو علي	n
عبد الرحيم العراقي	عبد الرحيم بن الحسين العراقي أبو الفضل	y
أبو منصور عبد الملك بن محمد بن إسماعيل الثعالبي	الثعالبي	y
أبو بكر القاسم بن زكريا بن يحيى البغدادي، المعروف: بالمطرز (المتوفى: 305هـ)	البغدادي	n
الضحاك	عمرو بن أبي عاصم	y
أبو الحسن ظهير الدين علي بن زيد البيهقي ، الشهير بابن فندمه (المتوفى : 565هـ)	زيد بن علي	n
أبو العباس أحمد بن أبي أحمد الطبري المعروف بـ ابن القاص (المتوفى: 335هـ)	الطبري	n
سليمان بن خلف الباجي	سليمان بن خلف بن سعد أبو الوليد الباجي	y
أبو المعالي عبد الملك بن عبد الله بن يوسف الجويني	عبد الملك بن عبد الله بن يوسف الجويني أبو المعالي	y
أبو القاسم علي بن الحسن بن هبة الله المعروف بابن عساكر (المتوفى: 571هـ)	علي بن الحسن بن هبة الله أبو القاسم	y
أبو إسحاق إبراهيم بن إسحاق بن إبراهيم بن بشير البغدادي الحربي (المتوفى: 285هـ)	إبراهيم بن إسحاق الحربي أبو إسحاق	y
أحمد بن علي بن ثابت البغدادي	الخطيب البغدادي	y
أبي الفرج عبد الرحمن بن الجوزي	جمال الدين أبو الفرج عبد الرحمن بن علي بن محمد الجوزي (المتوفى: 597هـ)	y
أبو الحسن علي بن محمد الماوردي	أبو الحسن علي بن محمد بن حبيب البصري البغدادي الماوردي	y
أبو إسحاق إبراهيم بن علي الشيرازي	أبي إسحاق إبراهيم بن علي الشيرازي	y
أبو القاسم الحسن بن بشر الآمدي (المتوفى: 370هـ)	الآمدي	n
أبو الفداء زين الدين قاسم بن قطلوبغا السودوني	زين الدين أبو العدل قاسم بن قطلوبغا السودوني (نسبة إلى معتق أبيه سودون الشيخوني) الجمالي الحنفي (المتوفى: 879هـ)	y
أبو الحسين محمد بن أحمد بن عبد الرحمن بن يحيى بن جميع الغساني الصيداوي (المتوفى: 402هـ)	محمد بن أحمد بن الحسين	n
أبو الفضل العراقي	عبد الرحيم بن الحسين العراقي أبو الفضل	y
أبو الفرج عبد الرحمن بن الجوزي الحنبلي	أبو الفرج عبد الرحمن بن علي بن الجوزي	y
أبو القاسم هبة الله بن سلامة بن نصر بن علي البغدادي المقري (المتوفى: 410هـ)	البغدادي	n
أبو بكر محمد بن إبراهيم بن علي بن عاصم بن زاذان الأصبهاني الخازن، المشهور بابن المقرئ (المتوفى : 381هـ)	أبو بكر محمد بن إبراهيم بن علي بن عاصم بن زاذان الأصبهاني الخازن، المشهور بابن المقرئ (المتوفى: 381هـ)	y
أبو بكر أحمد بن علي بن ثابت الخطيب البغدادي	أحمد بن علي أبو بكر الخطيب البغدادي	y
أبو الحسن علي بن عمر بن أحمد بن مهدي بن مسعود بن النعمان بن دينار البغدادي الدارقطني (المتوفى: 385هـ)	علي بن عمر أبو الحسن الدارقطني	y
أبو المظفر منصور بن محمد بن عبد الجبار السمعاني	السمعاني	y
أبو بكر بن أحمد بن محمد بن عمر الأسدي الشهبي الدمشقي، تقي الدين ابن قاضي شهبة (المتوفى: 851هـ)	أبو بكر بن أحمد بن محمد بن عمر بن قاضي شهبة	y
السيوطي	جلال الدين السيوطي	y
أبو بكر أحمد بن علي بن ثابت الخطيب البغدادي	الخطيب البغدادي	y
أبو الفرج عبد الرحمن بن علي الجوزي	جمال الدين أبو الفرج عبد الرحمن بن علي بن محمد الجوزي (المتوفى: 597هـ) (منسوب خطأ في المطبوع لابن قيم الجوزية)	y
أبو الحسين محمد بن أحمد بن عبد الرحمن بن يحيى بن جميع الغساني الصيداوي (المتوفى: 402هـ)	محمد بن أحمد بن جميع الصيداوي أبو الحسين	y
أبو إسحاق إبراهيم بن علي الشيرازي	أبو اسحاق إبراهيم بن علي الشيرازي (المتوفى: 476هـ)	y
أبو الحجاج مجاهد بن جبر التابعي المكي القرشي المخزومي (المتوفى: 104هـ)	مجاهد بن جبر	y
أبو القاسم عبد الله بن محمد بن عبد العزيز البغوي	عبد الله بن محمد بن عبد العزيز البغوي أبو القاسم	y
شمس الدين أبو الخير محمد بن عبد الرحمن بن محمد السخاوي (المتوفى: 902هـ)	شمس الدين أبو الخير محمد بن عبد الرحمن بن محمد بن أبي بكر بن عثمان بن محمد السخاوي (المتوفى: 902هـ)	y
أبو بكر بن أبي داود السجستاني عبد الله بن بن سليمان بن الأشعث	أبو بكر عبد الله بن سليمان بن الأشعث السجستاني	y
أحمد بن حجر العسقلاني	أحمد بن علي العسقلاني أبو الفضل	y
أبو الحسن علي بن إسماعيل بن سيده المرسي [ت: 458هـ]	علي بن إسماعيل بن سيده (المتوفى : 458هـ)	y
أبو الحسن علي بن محمد الماوردي الشافعي	الماوردي	y
أبو بكر بن أبي داود السجستاني عبد الله بن بن سليمان بن الأشعث	سليمان بن الأشعث أبو داود السجستاني	m
أبو الفرج عبد الرحمن بن علي الجوزي	أبي الفرج عبد الرحمن بن الجوزي	y
أبو الصفا صلاح الدين خليل بن عز الدين أيبك بن عبد الله الألبكي الصفدي	الصفدي	y
أبو بكر أحمد بن إبراهيم بن إسماعيل بن العباس بن مرداس الإسماعيلي الجرجاني (المتوفى: 371هـ)	أحمد بن إبراهيم بن إسماعيل الإسماعيلي أبو بكر	y
أبو العباس شمس الدين أحمد بن محمد بن إبراهيم بن أبي بكر ابن خلكان البرمكي الإربلي (المتوفى: 681هـ)	ابن خلكان	y
الشيخ محمد حسين الحائري	الشيخ محمد حسين الحاج	n
أبو الريحان محمد بن أحمد البيروني (المتوفى : 440هـ)	أبو الريحان محمد بن أحمد البيروني الخوارزمي (المتوفى: 440هـ)	y
أبو بكر أحمد بن علي بن ثابت الخطيب	أحمد بن علي بن ثابت الخطيب البغدادي	y
شهاب الدين عبد الرحمن بن إسماعيل بن إبراهيم المقدسي الدمشقي	عبد الرحمن بن إسماعيل بن إبراهيم	y
أبو بكر عبد الله بن محمد بن أبي الدنيا	أبو بكر عبد الله بن محمد بن عبيد ابن أبي الدنيا القرشي البغدادي	y
أبو المحاسن يوسف بن أحمد بن محمود اليغموري (المتوفى : 673هـ)	أبو المحاسن يوسف بن أحمد بن محمود اليغموري (المتوفى: 673هـ)	y
أحمد بن الحسين البيهقي أبو بكر	أحمد بن الحسين بن علي بن موسى الخسروجردي الخراساني، أبو بكر البيهقي (المتوفى : 458هـ)	y
أبو الفرج عبد الرحمن بن أبي الحسن الجوزي	ابن الجوزي	y
علي بن عمر أبو الحسن الدارقطني البغدادي	علي بن عمر بن أحمد الدارقطني	y
أبو القاسم حمزة بن يوسف بن إبراهيم السهمي القرشي الجرجاني (المتوفى: 427هـ)	حمزة بن يوسف أبو القاسم الجرجاني	m
أبو بكر أحمد بن علي بن ثابت الخطيب	أبو بكر أحمد بن علي بن ثابت الخطيب البغدادي (المتوفى: 463هـ)	y
أبو القاسم محمود بن عمر الزمخشري	جار الله الزمخشري	y
أبو الفرج عبد الرحمن بن علي الجوزي	عبد الرحمن بن علي بن محمد الجوزي	y
أبو الحسن على بن موسى بن سعيد المغربي (المتوفى: 685هـ)	أبو الحسن على بن موسى بن سعيد المغربي الأندلسي (المتوفى: 685هـ)	y
أبو الحسن علي بن إسماعيل بن سيده المرسي (المتوفى: 458هـ)	علي بن إسماعيل بن سيده (المتوفى: 458هـ)	y
الحسن بن عبد الله بن سعيد العسكري أبو أحمد	العسكري	y
جمال الدين أبو الفرج عبد الرحمن بن علي بن محمد الجوزي (المتوفى: 597هـ) (منسوب خطأ في المطبوع لابن قيم الجوزية)	عبد الرحمن بن علي بن الجوزي	y
أبي منصور عبد الملك بن محمد بن إسماعيل الثعالبي	عبد الملك بن محمد بن إسماعيل أبو منصور الثعالبي (المتوفى: 429 هـ)	y
السبكي	تقي الدين السبكي	y
أبو الحسن ظهير الدين علي بن زيد البيهقي ، الشهير بابن فندمه (المتوفى : 565هـ)	أبو الحسن ظهير الدين علي بن زيد بن محمد بن الحسين البيهقي، الشهير بابن فندمه (المتوفى: 565هـ)	y
أبو بكر بن أبي عاصم وهو أحمد بن عمرو بن الضحاك بن مخلد الشيباني (المتوفى: 287هـ)	الضحاك	y
أبو الخير محمد بن أحمد بن محمد بن عمر بن القاسم بن عبد الله بن علي بن إسحاق بن سندار الأصبهاني، المقدر، المهندس، المؤذن، الصوفي، شهر بالباغبان. (المتوفى: 559هـ)	الأصبهاني	n
أبو المنذر هشام بن محمد بن السائب الكلبي (المتوفى : 204هـ)	أبو المنذر هشام بن محمد بن السائب الكلبي (المتوفى: 204هـ)	y
أبو إسماعيل عبد الله بن محمد بن علي الأنصاري الهروي (المتوفى: 481هـ)	عبد الله الأنصاري الهروي	y
أبو الفرج عبد الرحمن بن أبي الحسن الجوزي	أبو الفرج عبد الرحمن بن علي بن الجوزي	y
أبو البركات بدر الدين محمد بن محمد الغزي	أبو البركات محمد بن محمد بن محمد الغزي (المتوفى : 984هـ)	y
أبو الحسين محمد بن المظفر (المتوفى: 379هـ)	محمد بن المظفر بن موسى بن عيسى، أبو الحسين البزاز البغدادي (المتوفى : 379هـ)	y
ثقة الدين، أبو القاسم علي بن الحسن بن هبة الله المعروف بابن عساكر (المتوفى: 571هـ) من تخريجه لشيخة الفراوي	علي بن الحسن بن هبة الله أبو القاسم	y
أبو القاسم الحسن بن بشر الآمدي (المتوفى : 370هـ)	الآمدي	n
أحمد بن علي العسقلاني أبو الفضل	أحمد بن علي بن حجر العسقلاني	y
أبو الطيب محمد صديق خان بن حسن بن علي ابن لطف الله الحسيني البخاري القنوجي (المتوفى: 1307هـ)	صديق بن حسن بن علي القنوجي	y
أبو بكر أحمد بن الحسين بن علي بن موسى البيهقي	أحمد بن الحسين بن علي بن موسى الخسروجردي الخراساني، أبو بكر البيهقي (المتوفى: 458هـ)	y
أبو القاسم محمود بن عمرو بن أحمد، الزمخشري جار الله (المتوفى: 538هـ)	محمود بن عمر الزمخشري	y
أبو الفرج عبد الرحمن بن الجوزي الحنبلي	أبو عبد الرحمن المصري	n
أبو بكر أحمد بن الحسين بن علي بن عبد الله البيهقي	الحافظ الامام أبو بكر أحمد بن الحسين بن علي بن موسى أبو أحمد. البيهقي. الخسروجردي	y
أبو الفرج عبد الرحمن بن الجوزي	عبد الرحمن بن علي بن محمد الجوزي	y
أبو الفرج عبد الرحمن بن علي بن محمد القرشي	عبد الرحمن بن علي بن محمد بن الجوزي أبو الفرج	y
أبو بكر بن أبي داود السجستاني عبد الله بن بن سليمان بن الأشعث	أبو بكر بن أبي داود، عبد الله بن سليمان بن الأشعث الأزدي السجستاني (المتوفى: 316هـ)	y
أبو الفرج عبد الرحمن بن أحمد بن رجب الحنبلي	أبو الفرج عبد الرحمن بن أحمد بن رجب الحنبلي (المتوفى: 795هـ)	y
ثقة الدين، أبو القاسم علي بن الحسن بن هبة الله المعروف بابن عساكر (المتوفى: 571هـ)	علي بن الحسن بن هبة الله أبو القاسم	y
أبو بكر أحمد بن علي بن ثابت بن أحمد بن مهدي الخطيب البغدادي (المتوفى: 463هـ)	أحمد بن علي بن ثابت البغدادي أبو بكر	y
أبو الفرج عبد الرحمن بن علي بن محمد بن علي بن عبيد الله بن عبد الله بن هادي بن أحمد بن محمد بن جعفر الجوزي	عبد الرحمن بن الجوزي أبو الفرج	y
أبو الفضل محمد بن طاهر بن علي بن أحمد المقدسي الشيباني، المعروف بابن القيسراني (المتوفى: 507هـ)	محمد بن طاهر المقدسي أبو الفضل	y
أبو بكر أحمد بن سلمان بن الحسن بن إسرائيل بن يونس النجاد (المتوفى: 348هـ)	أبو بكر النجاد، أحمد بن سلمان بن الحسن بن إسرائيل بن يونس البغدادي (المتوفى: 348هـ)	y
أبو البركات	أبو البركات كمال الدين عبد الرحمن بت محمد بن عبيد الله بن أبي سعيد الأنباري	n
أحمد بن محمد بن علي بن حجر الهيتمي	ابن حجر الهيتمي	y
أبو الفرج عبد الرحمن بن الجوزي الحنبلي	عبد الرحمن بن علي بن محمد الجوزي	y
أبو القاسم الحسين بن محمد المعروف بالراغب الأصفهانى (المتوفى: 502هـ)	أبو القاسم الحسين بن محمد المعروف بالراغب الاصفهانى (المتوفى : 502هـ)	y
أبو الحسن نور الدين علي بن أبي بكر بن سليمان الهيثمي (المتوفى: 807هـ)	نور الدين علي بن أبي بكر بن سليمان الهيثمي (المتوفى: 807هـ)	y
أبو الفرج عبد الرحمن بن الجوزي	عبد الرحمن بن الجوزي أبو الفرج	y
أحمد بن علي أبو بكر الخطيب البغدادي	أحمد بن علي بن ثابت البغدادي	y
أبو اسحاق إبراهيم بن علي الشيرازي (المتوفى: 476هـ)	إبراهيم بن علي بن يوسف الفيروزأبادي الشيرازي أبو إسحاق	y
أبو الحسن علي بن أبي الكرم محمد بن محمد الشيباني الجزري	أبو الحسن علي بن أبي الكرم محمد بن محمد بن عبد الكريم الشيباني	y
أبو منصور الثعالبي	أبي منصور عبد الملك بن محمد بن إسماعيل الثعالبي	y
أبو الخير محمد بن عبد الرحمن بن محمد السخاوي	شمس الدين أبو الخير محمد بن عبد الرحمن السخاوي (المتوفى : 902هـ)	y
أبو الفرج عبد الرحمن بن الجوزي	جمال الدين أبو الفرج عبد الرحمن بن علي بن محمد الجوزي (المتوفى: 597هـ) (منسوب خطأ في المطبوع لابن قيم الجوزية)	y
أبو الحسن علي بن عمر بن أحمد بن مهدي بن مسعود بن النعمان بن دينار البغدادي الدارقطني (المتوفى: 385هـ)	علي بن عمر بن أحمد الدارقطني أبو الحسن	y
أبو الحسن محمد بن أحمد بن طباطبا العلوي	محمد بن أحمد بن محمد بن أحمد بن إبراهيم طباطبا، الحسني العلوي، أبو الحسن (المتوفى: 322هـ)	y
أبو إدريس يحيى بن حمزة بن علي بن إبراهيم، الزيدي الحسيني العلوي الطالبي الملقب بالمؤيد بالله (المتوفى: 745هـ)	يحيى بن حمزة بن علي بن إبراهيم، الحسيني العلوي الطالبي الملقب بالمؤيد بالله (المتوفى: 745هـ)	y
أبو اسحاق إبراهيم بن محمد الفارسي الاصطخري ، المعروف بالكرخي (المتوفى : 346هـ)	أبو اسحاق إبراهيم بن محمد الفارسي الاصطخري، المعروف بالكرخي (المتوفى: 346هـ)	y
أبو الفضل عبد الرحمن جلال الدين السيوطي	أبي الفضل جلال الدين عبد الرحمن السيوطي	y
أبو السري هناد بن السري بن مصعب بن أبي بكر بن شبر بن صعفوق بن عمرو بن زرارة بن عدس بن زيد التميمي الدارمي الكوفي (المتوفى: 243هـ)	هناد بن السري الكوفي	y
أبو القاسم تمام بن محمد بن عبد الله بن جعفر بن عبد الله بن الجنيد البجلي الرازي ثم الدمشقي (المتوفى: 414هـ)	الرازي	n
أبو الفضل جلال الدين عبد الرحمن أبي بكر السيوطي	أبو الفضل عبد الرحمن جلال الدين السيوطي	y
أبو القاسم خلف بن عبد الملك بن بشكوال (المتوفى : 578هـ)	أبو القاسم خلف بن عبد الملك بن بشكوال (المتوفى: 578 هـ)	y
أبو بكر عبد الله بن محمد بن أبي الدنيا	أبو بكر عبد الله بن محمد بن عبيد البغدادي (ابن أبي الدنيا)	y
أبو الوليد محمد بن أحمد بن محمد بن أحمد بن رشد القرطبي الشهير بابن رشد الحفيد (المتوفى: 595هـ)	القرطبي	n
أبو بكر أحمد بن موسى بن مردوية بن فورك بن موسى بن جعفر الأصبهاني (المتوفى: 410هـ)	الأصبهاني	n
جمال الدين أبي الفرج عبد الرحمن ابن الجوزي	عبد الرحمن بن علي بن محمد الجوزي	y
أبو العباس، أحمد بن عبد الله بن محمد، محب الدين الطبري (المتوفى: 694هـ)	أحمد محمد عبد الله	n
أبو بكر محمد بن الطيب الباقلاني	الباقلاني	y
أبو العباس شهاب الدين أحمد بن محمد مكي الحسيني الحموي الحنفي	أحمد بن محمد مكي، أبو العباس، شهاب الدين الحسيني الحموي الحنفي (المتوفى: 1098هـ)	y
أبو الفرج عبد الرحمن بن علي بن محمد القرشي	ابو الفرج عبد الرحمن بن علي بن الجوزي	y
أبو الفرج عبد الرحمن ابن الجوزي	جمال الدين أبو الفرج عبد الرحمن بن علي بن محمد الجوزي (المتوفى: 597هـ)	y
جمال الدين أبو الفرج عبد الرحمن بن علي بن محمد الجوزي (المتوفى: 597هـ)	عبد الرحمن بن علي بن محمد بن الجوزي أبو الفرج	y
أبو الفتح محمد بن عبد الكريم الشهرستاني	أبو الفتح محمد بن عبد الكريم بن أبى بكر أحمد الشهرستاني (المتوفى: 548هـ)	y
أبو الفرج عبد الرحمن بن الجوزي	أبو الفرج عبد الرحمن بن علي بن محمد القرشي	y
أبو البقاء عبد الله بن الحسين العكبري	أبو البقاء عبد الله بن الحسين بن عبد الله العكبري البغدادي محب الدين (المتوفى: 616هـ)	y
أبو يعلى الخليلي، خليل بن عبد الله بن أحمد بن إبراهيم بن الخليل القزويني (المتوفى: 446هـ)	أحمد بن عبد الله العمري	n
أحمد بن علي بن حجر أبو الفضل العسقلاني	أحمد بن علي بن حجر العسقلاني	y
أبو القاسم، عبد الله بن محمد بن إسحاق بن يزيد، المروزي الأصل، البغدادي، ويعرف بحامض رأسه (المتوفى: 329هـ)	البغدادي	n
أبو العباس الحسن بن سفيان بن عامر بن عبد العزيز بن النعمان بن عطاء الشيباني الخراساني الفسوي (المتوفى : 303هـ)	الشيباني	n
أبو الفرج عبد الرحمن ابن الجوزي	عبد الرحمن بن علي بن الجوزي	y
أبي الفرج عبد الرحمن بن الجوزي	عبد الرحمن بن علي بن محمد بن الجوزي أبو الفرج	y
علي بن عمر أبو الحسن الدارقطني	علي بن عمر بن أحمد الدارقطني أبو الحسن	y
أبو الفضل أحمد بن أبي طاهر ابن طيفور (المتوفى : 280هـ)	ابن طيفور	m
أبو القاسم شهاب الدين عبد الرحمن بن إسماعيل بن إبراهيم المقدسي الدمشقي المعروف بأبي شامة (المتوفى: 665هـ)	عبد الرحمن بن إسماعيل بن إبراهيم	y
أبو الفرج عبد الرحمن بن علي بن محمد القرشي	أبي الفرج عبد الرحمن بن الجوزي	y
أبو العباس أحمد بن محمد بن علي ابن حجر الهيثمي	أحمد بن علي بن حجر	n
أبو الفرج عبد الرحمن ابن الجوزي	أبو الفرج عبد الرحمن بن الجوزي	y
أبو منصور الثعالبي	أبو منصور عبد الملك بن محمد بن إسماعيل الثعالبي	y
أبو الفرج عبد الرحمن بن علي بن الجوزي	جمال الدين أبو الفرج عبد الرحمن بن علي بن محمد الجوزي (المتوفى: 597هـ) (منسوب خطأ في المطبوع لابن قيم الجوزية)	y
علي بن إسماعيل أبو الحسن الأشعري	علي بن إسماعيل الأشعري أبو الحسن	y
أبو بكر أحمد بن علي بن الحسين بن زكريا الطريثيثي، ثم البغدادي، الصوفي، المعروف: بابن زهراء (المتوفى: 497هـ)	البغدادي	n
أبو الفضل أحمد بن علي بن محمد بن أحمد بن حجر العسقلاني (المتوفى: 852هـ)	أحمد بن علي بن محمد بن علي بن حجر العسقلاني	y
أبو بكر أحمد بن الحسين البيهقي	أحمد بن الحسين بن علي بن موسى الخسروجردي الخراساني، أبو بكر البيهقي (المتوفى: 458هـ)	y
أبو الفرج عبد الرحمن بن الجوزي	جمال الدين أبو الفرج عبد الرحمن بن علي بن محمد الجوزي (المتوفى: 597هـ)	y
أبو بكر بن أبي داود السجستاني عبد الله بن بن سليمان بن الأشعث	عبد الله بن سليمان الأشعث أبو بكر	y
أحمد بن علي بن عبد القادر بن محمد المقريزي (المتوفى : 845هـ)	تقي الدين أبي العباس أحمد بن علي بن عبد القادر العبيدي المقريزي	y
إسماعيل المزني	إسماعيل بن يحيى بن إسماعيل، أبو إبراهيم المزني (المتوفى: 264هـ)	y
أبو المظفر، منصور بن محمد بن عبد الجبار ابن أحمد المروزى السمعاني التميمي الحنفي ثم الشافعي (المتوفى: 489هـ)	منصور بن محمد السمعاني أبو المظفر	y
آل تيمية [بدأ بتصنيفها الجد: مجد الدين عبد السلام بن تيمية (ت: 652هـ)، وأضاف إليها الأب،: عبد الحليم بن تيمية (ت: 682هـ)، ثم أكملها الابن الحفيد: أحمد بن تيمية (728هـ)]	أحمد بن تيمية	n
أبو الفرج عبد الرحمن بن أبي الحسن الجوزي	عبد الرحمن بن الجوزي أبو الفرج	y
أبو الحسن علي بن عبد السلام التسولي	علي بن عبد السلام بن علي، أبو الحسن التسولي المالكي (المتوفى: 1258هـ)	y
أبو الفرج عبد الرحمن بن علي بن محمد بن علي بن عبيد الله بن عبد الله بن هادي بن أحمد بن محمد بن جعفر الجوزي	ابو الفرج عبد الرحمن بن علي بن الجوزي	y
أبو بكر عبد الله بن سليمان بن الأشعث السجستاني	عبد الله بن سليمان الأشعث	y
أبو الفرج عبد الرحمن ابن الجوزي	جمال الدين أبو الفرج عبد الرحمن بن علي بن محمد الجوزي (المتوفى: 597هـ) (منسوب خطأ في المطبوع لابن قيم الجوزية)	y
جمال الدين أبو الفرج عبد الرحمن بن علي بن محمد الجوزي (المتوفى: 597هـ) (منسوب خطأ في المطبوع لابن قيم الجوزية)	عبد الرحمن بن علي بن محمد بن الجوزي أبو الفرج	y
أبو القاسم محمود بن عمر بن محمد بن عمر الخوارزمي الزمخشري	أبو القاسم محمود بن عمرو بن أحمد، الزمخشري جار الله (المتوفى : 538هـ)	y
أبو الليث السمرقندي	نصر بن محمد بن أحمد أبو الليث السمرقندي	y
أبو الخطاب عمر بن حسن الأندلسي الشهير بابن دحية الكلبي (المتوفى : 633هـ)	أبو الخطاب عمر بن حسن الأندلسي الشهير بابن دحية الكلبي (المتوفى: 633هـ)	y
أبو الفرج عبد الرحمن ابن الجوزي	جمال الدين أبي الفرج عبد الرحمن بن الجوزي	y
أبو الفرج عبد الرحمن بن أبي الحسن الجوزي	ابو الفرج عبد الرحمن بن علي بن الجوزي	y
أبو إسماعيل عبد الله بن محمد الأنصاري الهروي (المتوفى: 481هـ)	عبد الله الأنصاري الهروي	y
أبو بكر أحمد بن علي بن ثابت البغدادي الخطيب	أبو بكر أحمد بن علي بن ثابت الخطيب البغدادي	y
علي بن إسماعيل أبو الحسن الأشعري	علي بن إسماعيل بن أبي بشر الأشعري أبو الحسن	y
أبو الحسن علي بن أبي الكرم محمد بن محمد بن عبد الكريم الشيباني	ابن الأثير الجزري	y
أبو بكر أحمد بن الحسين البيهقي	أحمد بن الحسين بن علي البيهقي أبو بكر	y
أبو الحسن علي بن عمر بن أحمد بن مهدي بن مسعود بن النعمان بن دينار البغدادي الدارقطني (المتوفى : 385هـ)	علي بن عمر أبو الحسن الدارقطني	y
أبو أحمد عبد الله بن عدي بن عبد الله بن محمد ابن مبارك بن القطان الجرجاني (المتوفى: 365هـ)	أحمد محمد عبد الله	n
أبو العباس أحمد بن سلطان بن سرور	أبو العباس، شهاب الدين، ابن نعمة النابلسي، أحمد بن عبد الرحمن بن عبد المنعم بن نعمة بن سلطان بن سرور الحنبلي (المتوفى: 697هـ)	y
أبو الفداء إسماعيل بن عمر بن كثير القرشي الدمشقي (المتوفى : 774هـ)	إسماعيل بن عمر بن كثير الدمشقي أبو الفداء	y
أبو الفرج عبد الرحمن بن علي بن محمد بن علي بن عبيد الله بن عبد الله بن هادي بن أحمد بن محمد بن جعفر الجوزي	عبد الرحمن بن علي بن محمد بن الجوزي أبو الفرج	y
أبو الفرج عبد الرحمن بن علي بن الجوزي	أبو الفرج عبد الرحمن بن علي بن محمد القرشي	y
أبو بكر أحمد بن علي بن ثابت البغدادي الخطيب	الخطيب البغدادي	y
أبو الفرج عبد الرحمن بن الجوزي الحنبلي	عبد الرحمن بن قدامه	n
أبو الفرج عبد الرحمن بن أبي الحسن الجوزي	جمال الدين أبو الفرج عبد الرحمن بن علي بن محمد الجوزي (المتوفى: 597هـ)	y
أبو الوليد محمد بن أحمد بن محمد بن أحمد بن رشد القرطبي الشهير بابن رشد الحفيد (المتوفى : 595هـ)	محمد بن أحمد بن أحمد بن رشد القرطبي أبو الوليد	n
أبو الوليد محمد بن أحمد بن رشد القرطبي (المتوفى: 520هـ)	أبو الوليد محمد بن أحمد بن محمد بن أحمد بن رشد القرطبي الشهير بابن رشد الحفيد (المتوفى : 595هـ)	y
أبو بكر أحمد بن موسى بن العباس بن مجاهد البغدادي	أحمد بن موسى بن العباس التميمي، أبو بكر بن مجاهد البغدادي (المتوفى: 324هـ)	y
